ETER_ID,Name,Category,Institution_Category_Standardized,Member_of_European_University_alliance,Url,NUTS2,NUTS2_Label_2016,NUTS2_Label_2021,NUTS3,NUTS3_Label_2016,NUTS3_Label_2021,assessment_datetime,dnssec_status,non_existence_proof_method,score,grade,algorithms,digest_algorithms,raw_result
FR0080,École nationale d'ingénieurs de Saint-Étienne,public,Other,No,www.enise.fr,FRK2,Rhône-Alpes,Rhône-Alpes,FRK25,Loire,Loire,2025-02-07 21:26:52.081876,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""enise.fr."", ""type"": 48}], ""Authority"": [{""name"": ""enise.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns.enise.fr. hostmaster.enise.fr. 2011033348 3600 3600 3600000 259200""}], ""Comment"": ""Response from 193.50.200.252.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""enise.fr."", ""type"": 48}], ""Authority"": [{""name"": ""enise.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns.enise.fr. hostmaster.enise.fr. 2011033348 3600 3600 3600000 259200""}], ""Comment"": ""Response from 193.50.200.239.""}}"
FR0067,École des Avocats du Grand Ouest,private,Other,No,www.edago.fr,FRH0,Bretagne,Bretagne,FRH03,Ille-et-Vilaine,Ille-et-Vilaine,2025-02-07 21:26:52.134125,Valid,NSEC3,98.0,A,"[{'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Key Signing Key (KSK)}, {'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Zone Signing Key (ZSK)}]","[{'code': 2, 'name': 'SHA256', 'classificationRFC8624': 100}]","{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""edago.fr."", ""type"": 48}], ""Answer"": [{""name"": ""edago.fr."", ""type"": 48, ""TTL"": 21600, ""data"": ""257 3 8 AwEAAeW1NaySFngAs/WiSUdgg7FSeRlta0ZCJU6BmjqKTHUTt+UiiAQ1SB1JAKTXKYfzKnVN4ckllTBVzQF10P/eXqSQ4H/wKTXqOts4TCXAUy270wSXriB3MiFCFyDlBo3+eBWo6uA9i8AIwnoDvyft+UTYYHjEHEws0YqCu+cbGAAjpO77Vr/U3NfKg1oVt/zKwkKTMkZwGAq8QE2bavUde9vQ4b04JRprHwBtSJo44TqRk+6aRDW15Bhwfqb5TebRbWe5pYcazMfKyyj9ufG3XqRJFziLbJe5LwkxFC2lzqIc6aFza0ZOumewjLXeXCGzg19vhhcG98bH1M2eYZ05E9U=""}, {""name"": ""edago.fr."", ""type"": 48, ""TTL"": 21600, ""data"": ""256 3 8 AwEAAcMW8CEpBmUkkmBWoiaob1jTt9tJNYRYARL48GwivlIES3gRCHbqMbBSYH1h5zsNkXNVFO2E4RRXhgGl5XtV39cwxEfBMDZbJZzFrVxxkBlQN6kJ/csGrPgAtzL6CyGaxJ1rrWwABiaFBu+9bvnZlC3pkq/jvvkWuZmy3v3+utUN""}], ""Comment"": ""Response from 2001:41d0:1:4a95::1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""edago.fr."", ""type"": 48}], ""Answer"": [{""name"": ""edago.fr."", ""type"": 48, ""TTL"": 11671, ""data"": ""257 3 8 AwEAAeW1NaySFngAs/WiSUdgg7FSeRlta0ZCJU6BmjqKTHUTt+UiiAQ1SB1JAKTXKYfzKnVN4ckllTBVzQF10P/eXqSQ4H/wKTXqOts4TCXAUy270wSXriB3MiFCFyDlBo3+eBWo6uA9i8AIwnoDvyft+UTYYHjEHEws0YqCu+cbGAAjpO77Vr/U3NfKg1oVt/zKwkKTMkZwGAq8QE2bavUde9vQ4b04JRprHwBtSJo44TqRk+6aRDW15Bhwfqb5TebRbWe5pYcazMfKyyj9ufG3XqRJFziLbJe5LwkxFC2lzqIc6aFza0ZOumewjLXeXCGzg19vhhcG98bH1M2eYZ05E9U=""}, {""name"": ""edago.fr."", ""type"": 48, ""TTL"": 11671, ""data"": ""256 3 8 AwEAAcMW8CEpBmUkkmBWoiaob1jTt9tJNYRYARL48GwivlIES3gRCHbqMbBSYH1h5zsNkXNVFO2E4RRXhgGl5XtV39cwxEfBMDZbJZzFrVxxkBlQN6kJ/csGrPgAtzL6CyGaxJ1rrWwABiaFBu+9bvnZlC3pkq/jvvkWuZmy3v3+utUN""}]}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""edago.fr."", ""type"": 43}], ""Answer"": [{""name"": ""edago.fr."", ""type"": 43, ""TTL"": 2587, ""data"": ""19129 8 2 F0ED5E04FE179F68B85F383CA0E160F7427CCFF665CFA716EDA88C6C787235B9""}]}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""edago.fr."", ""type"": 47}], ""Authority"": [{""name"": ""edago.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""dns105.ovh.net. tech.ovh.net. 2025012901 86400 3600 3600000 300""}], ""Comment"": ""Response from 2001:41d0:1:4a95::1.""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""edago.fr."", ""type"": 51}], ""Answer"": [{""name"": ""edago.fr."", ""type"": 51, ""TTL"": 0, ""data"": ""1 0 0 -""}], ""Comment"": ""Response from 213.251.188.149.""}}"
FR0085,École nationale supérieure d'architecture de Nantes,public,Other,No,www.nantes.archi.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG01,Loire-Atlantique,Loire-Atlantique,2025-02-07 21:26:52.236196,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""archi.fr."", ""type"": 48}], ""Authority"": [{""name"": ""archi.fr."", ""type"": 6, ""TTL"": 786, ""data"": ""corbu.gamsau.archi.fr. dnsmaster.archi.fr. 2024112127 28800 7200 1209600 86400""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""archi.fr."", ""type"": 48}], ""Authority"": [{""name"": ""archi.fr."", ""type"": 6, ""TTL"": 785, ""data"": ""corbu.gamsau.archi.fr. dnsmaster.archi.fr. 2024112127 28800 7200 1209600 86400""}]}}"
FR0087,Université de Nantes,public,University,Yes,www.univ-nantes.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG01,Loire-Atlantique,Loire-Atlantique,2025-02-07 21:26:52.268196,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-nantes.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-nantes.fr."", ""type"": 6, ""TTL"": 786, ""data"": ""dns1.univ-nantes.fr. dnsmaster.univ-nantes.fr. 2025020500 10800 3600 604800 86400""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-nantes.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-nantes.fr."", ""type"": 6, ""TTL"": 786, ""data"": ""dns1.univ-nantes.fr. dnsmaster.univ-nantes.fr. 2025020500 10800 3600 604800 86400""}]}}"
FR0086,École supérieure des beaux-arts de Nantes Métropole,public,Other,No,www.beauxartsnantes.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG01,Loire-Atlantique,Loire-Atlantique,2025-02-07 21:26:52.279198,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""beauxartsnantes.fr."", ""type"": 48}], ""Authority"": [{""name"": ""beauxartsnantes.fr."", ""type"": 6, ""TTL"": 786, ""data"": ""ns1.gandi.net. hostmaster.gandi.net. 1738800000 10800 3600 604800 10800""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""beauxartsnantes.fr."", ""type"": 48}], ""Authority"": [{""name"": ""beauxartsnantes.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.gandi.net. hostmaster.gandi.net. 1738800000 10800 3600 604800 10800""}], ""Comment"": ""Response from ns-114-b.gandi.net.(2604:3400:aaac::d9).""}}"
FR0084,Ecole centrale de Nantes,public,Other,No,www.ec-nantes.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG01,Loire-Atlantique,Loire-Atlantique,2025-02-07 21:26:52.305197,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""ec-nantes.fr."", ""type"": 48}], ""Authority"": [{""name"": ""ec-nantes.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""drun-dns1.ec-nantes.fr. postmaster.ec-nantes.fr. 2025020702 7200 3600 2419200 3600""}], ""Comment"": ""Response from 129.20.254.1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""ec-nantes.fr."", ""type"": 48}], ""Authority"": [{""name"": ""ec-nantes.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""drun-dns1.ec-nantes.fr. postmaster.ec-nantes.fr. 2025020702 7200 3600 2419200 3600""}], ""Comment"": ""Response from 130.66.33.4.""}}"
FR0091,École supérieure du bois,private,Other,No,www.esb-campus.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG01,Loire-Atlantique,Loire-Atlantique,2025-02-07 21:26:52.382197,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""esb-campus.fr."", ""type"": 48}], ""Authority"": [{""name"": ""esb-campus.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.eurodns.com. hostmaster.eurodns.com. 2025020300 43200 7200 1209600 86400""}], ""Comment"": ""Response from 2610:1c8:b001::107.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""esb-campus.fr."", ""type"": 48}], ""Authority"": [{""name"": ""esb-campus.fr."", ""type"": 6, ""TTL"": 787, ""data"": ""ns1.eurodns.com. hostmaster.eurodns.com. 2025020300 43200 7200 1209600 86400""}]}}"
FR0094,École nationale d'administration pénitentiaire,public,Other,No,www.enap.justice.fr,FRI1,Aquitaine,Aquitaine,FRI14,Lot-et-Garonne,Lot-et-Garonne,2025-02-07 21:26:52.476196,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""justice.fr."", ""type"": 48}], ""Authority"": [{""name"": ""justice.fr."", ""type"": 6, ""TTL"": 1798, ""data"": ""a.ns.developpement-durable.gouv.fr. gestiondns.equipement.gouv.fr. 2025012800 14400 3600 3000000 3600""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""justice.fr."", ""type"": 48}], ""Authority"": [{""name"": ""justice.fr."", ""type"": 6, ""TTL"": 1798, ""data"": ""a.ns.developpement-durable.gouv.fr. gestiondns.equipement.gouv.fr. 2025012800 14400 3600 3000000 3600""}]}}"
FR0092,Université d'Orléans,public,University,Yes,www.univ-orleans.fr,FRB0,Centre — Val de Loire,Centre — Val de Loire,FRB06,Loiret,Loiret,2025-02-07 21:26:52.510195,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-orleans.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-orleans.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns.univ-orleans.fr. gestion-dns.univ-orleans.fr. 2020307540 21600 3600 604800 86400""}], ""Comment"": ""Response from 193.50.27.66.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-orleans.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-orleans.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns.univ-orleans.fr. gestion-dns.univ-orleans.fr. 2020307540 21600 3600 604800 86400""}], ""Comment"": ""Response from 194.167.30.130.""}}"
FR0095,École régionale des beaux-arts d'Angers,public,Other,No,angers.esba-talm.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG02,Maine-et-Loire,Maine-et-Loire,2025-02-07 21:26:52.572222,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""esba-talm.fr."", ""type"": 48}], ""Authority"": [{""name"": ""esba-talm.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns19.ovh.net. tech.ovh.net. 2024071100 86400 3600 3600000 86400""}], ""Comment"": ""Response from 2001:41d0:1:198b::1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""esba-talm.fr."", ""type"": 48}], ""Authority"": [{""name"": ""esba-talm.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns19.ovh.net. tech.ovh.net. 2024071100 86400 3600 3600000 86400""}], ""Comment"": ""Response from 213.251.128.139.""}}"
FR0088,Institut régional d'administration de Nantes,public,Other,No,www.ira-nantes.gouv.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG01,Loire-Atlantique,Loire-Atlantique,2025-02-07 21:26:52.677196,Valid,Missing,30.0,D,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""gouv.fr."", ""type"": 48}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 600, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}], ""Comment"": ""Response from 194.0.36.1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""gouv.fr."", ""type"": 48}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 600, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}], ""Comment"": ""Response from 194.0.9.1.""}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""gouv.fr."", ""type"": 43}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 600, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}], ""Comment"": ""Response from 2001:67c:1010:11::53.""}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""gouv.fr."", ""type"": 47}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 600, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}], ""Comment"": ""Response from 2001:678:4c::1.""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""gouv.fr."", ""type"": 51}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 600, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}], ""Comment"": ""Response from 194.0.36.1.""}}"
FR0096,École supérieure d'agriculture d'Angers,private,Other,No,www.groupe-esa.com,FRG0,Pays de la Loire,Pays de la Loire,FRG02,Maine-et-Loire,Maine-et-Loire,2025-02-07 21:26:52.683196,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""groupe-esa.com."", ""type"": 48}], ""Authority"": [{""name"": ""groupe-esa.com."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.gandi.net. hostmaster.gandi.net. 1738800000 10800 3600 604800 10800""}], ""Comment"": ""Response from ns-70-b.gandi.net.(217.70.187.79).""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""groupe-esa.com."", ""type"": 48}], ""Authority"": [{""name"": ""groupe-esa.com."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.gandi.net. hostmaster.gandi.net. 1738800000 10800 3600 604800 10800""}], ""Comment"": ""Response from ns-32-a.gandi.net.(213.167.230.71).""}}"
FR0097,École supérieure d'électronique de l'Ouest,private,Other,No,www.eseo.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG02,Maine-et-Loire,Maine-et-Loire,2025-02-07 21:26:52.780198,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""eseo.fr."", ""type"": 48}], ""Authority"": [{""name"": ""eseo.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""harley.eseo.fr. dnsadmin.eseo.fr. 2025010915 21600 3600 2419200 300""}], ""Comment"": ""Response from 193.49.148.13.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""eseo.fr."", ""type"": 48}], ""Authority"": [{""name"": ""eseo.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""harley.eseo.fr. dnsadmin.eseo.fr. 2025010915 21600 3600 2419200 300""}], ""Comment"": ""Response from 193.49.148.13.""}}"
FR0098,Facultés libres de l'Ouest,private,Other,No,www.uco.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG02,Maine-et-Loire,Maine-et-Loire,2025-02-07 21:26:52.806198,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""uco.fr."", ""type"": 48}], ""Authority"": [{""name"": ""uco.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""atlas.uco.fr. root.atlas.uco.fr. 2025013002 21600 3600 3600000 7200""}], ""Comment"": ""Response from lagaffe.univ-angers.fr.(193.49.1.65).""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""uco.fr."", ""type"": 48}], ""Authority"": [{""name"": ""uco.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""atlas.uco.fr. root.atlas.uco.fr. 2025013002 21600 3600 3600000 7200""}], ""Comment"": ""Response from lagaffe.univ-angers.fr.(192.93.219.2).""}}"
FR0099,Université d'Angers,public,University,No,www.univ-angers.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG02,Maine-et-Loire,Maine-et-Loire,2025-02-07 21:26:52.840198,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-angers.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-angers.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns.univ-angers.fr. hostmaster.univ-angers.fr. 3020163245 7200 21600 3542400 3600""}], ""Comment"": ""Response from 193.52.152.15.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-angers.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-angers.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns.univ-angers.fr. hostmaster.univ-angers.fr. 3020163245 7200 21600 3542400 3600""}]}}"
FR0093,École supérieure d'art et de design d'Orléans,public,Other,No,esadorleans.fr,FRB0,Centre — Val de Loire,Centre — Val de Loire,FRB06,Loiret,Loiret,2025-02-07 21:26:52.959197,Valid,NSEC3,98.0,A,"[{'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Key Signing Key (KSK)}, {'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Zone Signing Key (ZSK)}]","[{'code': 2, 'name': 'SHA256', 'classificationRFC8624': 100}]","{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""esadorleans.fr."", ""type"": 48}], ""Answer"": [{""name"": ""esadorleans.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""257 3 8 AwEAAaoB33fq+XUPrLu6Ec2TKSnT2nmS35VB/gy0cKbo85hLpT4a2HBadyjQ0FBFFjhfD99BpOani93NN/vemBcB2/ZoMjWBLqks9ZRSo8pyvJ7/BsQFQ9hrKdWkTXA6V097/3xtn6IL3L+phqPCyfpHAj9aIaEqr6COV7uR5+XzVDWsaUaqcendliM3neRFhfHOtSlAxbXzrBrpP+W0HCMmU7eqsFsxUeXWxkwHIDwty4Oc7zNUo2zG8HFyGiyg7AKMPEtkMo9TOJrIRR5UnQSa7+Rbh7DS+tOxzDev3zJ948cxXwCoN960h8MKJwunXJW8u18vyEEg6MaRzHz1NUf6vRE=""}, {""name"": ""esadorleans.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""256 3 8 AwEAAbKdvsX5zzK/f1mNayshiIAN41LKY3lGJrVHWTFOF0aa6ZpF35Od2TkGlOFnb4s8F/NkE/XacEpKXdOmkpYsFHAhrHDJPf8qDX1LRwPWpfrcFqnpMOQHZloosz4CgdMgzFCjBZQxd3CgsV+wUm9yprolkONcykHpBf4bHF41C1yF""}], ""Comment"": ""Response from 2001:41d0:1:1985::1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""esadorleans.fr."", ""type"": 48}], ""Answer"": [{""name"": ""esadorleans.fr."", ""type"": 48, ""TTL"": 2587, ""data"": ""257 3 8 AwEAAaoB33fq+XUPrLu6Ec2TKSnT2nmS35VB/gy0cKbo85hLpT4a2HBadyjQ0FBFFjhfD99BpOani93NN/vemBcB2/ZoMjWBLqks9ZRSo8pyvJ7/BsQFQ9hrKdWkTXA6V097/3xtn6IL3L+phqPCyfpHAj9aIaEqr6COV7uR5+XzVDWsaUaqcendliM3neRFhfHOtSlAxbXzrBrpP+W0HCMmU7eqsFsxUeXWxkwHIDwty4Oc7zNUo2zG8HFyGiyg7AKMPEtkMo9TOJrIRR5UnQSa7+Rbh7DS+tOxzDev3zJ948cxXwCoN960h8MKJwunXJW8u18vyEEg6MaRzHz1NUf6vRE=""}, {""name"": ""esadorleans.fr."", ""type"": 48, ""TTL"": 2587, ""data"": ""256 3 8 AwEAAbKdvsX5zzK/f1mNayshiIAN41LKY3lGJrVHWTFOF0aa6ZpF35Od2TkGlOFnb4s8F/NkE/XacEpKXdOmkpYsFHAhrHDJPf8qDX1LRwPWpfrcFqnpMOQHZloosz4CgdMgzFCjBZQxd3CgsV+wUm9yprolkONcykHpBf4bHF41C1yF""}]}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""esadorleans.fr."", ""type"": 43}], ""Answer"": [{""name"": ""esadorleans.fr."", ""type"": 43, ""TTL"": 3600, ""data"": ""27607 8 2 E62C7808BE2CECDFC9FCE4A4B033F5B154EE6724E7A5799A52DCACBA476CEE24""}], ""Comment"": ""Response from 2001:678:4c::1.""}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""esadorleans.fr."", ""type"": 47}], ""Authority"": [{""name"": ""esadorleans.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""dns14.ovh.net. tech.ovh.net. 2025012500 86400 3600 3600000 300""}], ""Comment"": ""Response from 2001:41d0:1:4a85::1.""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""esadorleans.fr."", ""type"": 51}], ""Answer"": [{""name"": ""esadorleans.fr."", ""type"": 51, ""TTL"": 0, ""data"": ""1 0 0 -""}], ""Comment"": ""Response from 2001:41d0:1:1985::1.""}}"
FR0102,Université de Reims Champagne-Ardenne,public,University,No,www.univ-reims.fr,FRF2,Champagne-Ardenne,Champagne-Ardenne,FRF23,Marne,Marne,2025-02-07 21:26:53.010196,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-reims.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-reims.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""cleo.univ-reims.fr. dns-admin.univ-reims.fr. 2025020702 21600 3600 604800 86400""}], ""Comment"": ""Response from 194.57.104.184.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-reims.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-reims.fr."", ""type"": 6, ""TTL"": 787, ""data"": ""cleo.univ-reims.fr. dns-admin.univ-reims.fr. 2025020702 21600 3600 604800 86400""}]}}"
FR0104,École nationale supérieure d'art de Nancy,public,Other,No,ensad-nancy.eu,FRF3,Lorraine,Lorraine,FRF31,Meurthe-et-Moselle ,Meurthe-et-Moselle,2025-02-07 21:26:53.271201,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""ensad-nancy.eu."", ""type"": 48}], ""Authority"": [{""name"": ""ensad-nancy.eu."", ""type"": 6, ""TTL"": 1800, ""data"": ""nsa.planethoster.net. report.planethoster.info. 2025020700 3600 1800 1209600 86400""}], ""Comment"": ""Response from 199.188.223.3.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""ensad-nancy.eu."", ""type"": 48}], ""Authority"": [{""name"": ""ensad-nancy.eu."", ""type"": 6, ""TTL"": 786, ""data"": ""nsa.planethoster.net. report.planethoster.info. 2025020700 3600 1800 1209600 86400""}]}}"
